id,sinner,identity,grade,min_speed,max_speed,hp_coeffic,hp_const,atk1Lv,atk2Lv,atk3Lv,atkDLv,atkLv_mean,defLv,skill1_type,skill1_sin,skill1_coin,skill2_type_,skill2_sin,skill2_coin,skill3_type,skill3_sin,skill3_coin,slash_coinCnt,pierce_coinCnt,blunt_coinCnt,def_type,def_sin,simpSinCnt_wrath,simpSinCnt_lust,simpSinCnt_sloth,simpSinCnt_gluttony,simpSinCnt_gloom,simpSinCnt_pride,simpSinCnt_envy,sinCnt_wrath,sinCnt_lust,sinCnt_sloth,sinCnt_gluttony,sinCnt_gloom,sinCnt_pride,sinCnt_envy,resist_slash,resist_pierce,resist_blunt,burn,burn_cnt,bleed,bleed_cnt,tremor,tremor_cnt,tremor_burst,amplitude_conversion,amplitude_entangle,tremor_selfCnt,rupture,rupture_cnt,sinking,sinking_cnt,poise,poise_cnt,poise_give,poise_cnt_give,charge,charge_cnt,charge_barrier,discard,special_keyword,atkWeight,aggro,haste,bind,protect,fragile,paralyze,power_up,power_down,Pcoin_drop,offLv_up,offLv_down,defLv_up,defLv_down,damage_up,damage_down,battlePassive_sin,battlePassive_sinCnt,battlePassive_type,battlePassive,supportPassive_sin,supportPassive_sinCnt,supportPassive_type,supportPassive,etc,info
06I005,홍루,K사 3등급 적출직 직원,∅∅∅,2.0,6.0,3.41,99.0,0.0,0.0,0.0,5.0,0.0,5.0,참격,오만,1.0,타격,탐식,2.0,참격,나태,2.0,3,0,2,방어,0,0.0,0.0,0.7,1.3,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3,0.0,취약,내성,보통,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,탐식,5.0,보유,"피격 시 현재 체력이 최대 체력의 20% 미만이면, 최대 체력의 90%만큼 체력을 회복하고 K사 앰플을 1 얻음. 전투에서 해당 효과 첫 발동 시 매 턴 취약 1을 얻음",탐식,4.0,공명,전투 시작 시 현재 체력 비율이 가장 낮은 아군 1명에게 K사 앰플 2 부여,0,https://baslimbus.info/identity/32
06I006,홍루,W사 2등급 정리 요원,∅∅,4.0,6.0,2.82,82.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,관통,오만,2.0,관통,분노,2.0,참격,탐식,3.0,3,4,0,방어,0,1.3,0.0,0.0,0.7,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3,0.0,내성,보통,취약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,오만,3.0,보유,전투 시작 시 충전 횟수가 5 이상이면 다음 턴에 신속 2 얻음,오만,3.0,보유,속도가 가장 낮은 아군이 전투 시작 시 충전 횟수가 5 이상이면 다음 턴에 신속 2 얻음,0,https://baslimbus.info/identity/33
06I007,홍루,갈고리 사무소 해결사,∅∅,3.0,7.0,2.28,72.0,1.0,2.0,3.0,0.0,1.7,-3.0,관통,분노,2.0,관통,색욕,3.0,관통,오만,4.0,0,9,0,회피,0,1.0,1.3,0.0,0.0,0.0,0.7,0.0,3.0,2.0,0.0,0.0,0.0,1,0.0,보통,내성,취약,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,색욕,5.0,보유,적 처치 시 다음 턴에 공격 위력 증가 1 얻음 (턴 당 최대 1회),색욕,5.0,보유,속도가 가장 높은 아군 1명이 출혈이 부여된 적 처치 시 다음 턴에 공격 위력 증가 1 얻음 (턴 당 최대 1회),0,https://baslimbus.info/identity/34
06I008,홍루,남부 디에치 협회 4과,∅∅∅,3.0,7.0,2.5,79.0,2.0,2.0,4.0,-3.0,2.3,-1.0,참격,분노,1.0,참격,우울,3.0,타격,나태,3.0,4,0,3,회피,0,0.6,0.0,1.0,0.0,1.4,0.0,0.0,1.9,0.0,0.9,0.0,3.3,0,0.0,내성,취약,보통,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,우울,3.0,공명,스킬을 버릴 때 버린 스킬의 등급만큼 피해량 증가 얻음 (턴 당 최대 3),우울,4.0,보유,정신력이 가장 낮은 아군 1명이 공격 종료 후 대상을 흐트러짐 상태로 만들거나 처치하면 정신력 7 회복,0,https://baslimbus.info/identity/85
06I009,홍루,20구 유로지비,∅∅∅,3.0,7.0,2.4,70.0,2.0,2.0,4.0,0.0,2.3,0.0,타격,우울,2.0,관통,나태,3.0,관통,탐식,4.0,0,7,2,방어,0,0.0,0.0,1.3,0.7,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0,0.0,보통,내성,취약,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0,진동 - 반향,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보호막,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,나태,6.0,보유,이번 턴에 자신이 진동 폭발을 시킨 횟수만큼 다음 턴에 피해량 증가 얻음 (최대 3),나태,3.0,공명,"편성 순서가 가장 빠른 아군 1명 스킬, 코인 효과로 진동 폭발 시 25% 확률료 진동 폭발 1회 추가 발동 (턴 당 1회)",0,https://baslimbus.info/identity/110
07I001,히스클리프,LCB 수감자,∅,2.0,5.0,2.69,78.0,0.0,0.0,0.0,0.0,0.0,0.0,타격,질투,1.0,타격,분노,2.0,타격,색욕,2.0,0,0,5,타격,질투,1.3,0.7,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0,3.0,취약,보통,내성,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,질투,4.0,공명,대상이 자신보다 최대 체력이 높으면 피해량 +10%,질투,5.0,보유,최대 체력이 가장 낮은 아군 1명 타격 스킬 피해량 +10%,0,https://baslimbus.info/identity/21
07I002,히스클리프,남부 시 협회 5과,∅∅,2.0,5.0,2.82,82.0,1.0,1.0,1.0,1.0,1.0,1.0,참격,색욕,1.0,관통,분노,1.0,참격,질투,2.0,3,1,0,참격,분노,1.3,1.0,0.0,0.0,0.0,0.0,0.7,2.0,3.0,0.0,0.0,0.0,0,1.0,내성,취약,보통,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분노,3.0,공명,이번 턴에 공격으로 피해를 받으면 피해량 +10%,분노,3.0,공명,"현재 체력이 가장 낮은 아군 1명 가하는 피해량 +20%, 받는 피해량 +20%",0,https://baslimbus.info/identity/22
07I003,히스클리프,R사 제 4무리 토끼팀,∅∅∅,3.0,7.0,2.28,66.0,5.0,5.0,5.0,-2.0,5.0,-4.0,관통,분노,3.0,관통,탐식,4.0,관통,질투,5.0,0,12,0,회피,0,1.0,0.0,0.0,1.3,0.0,0.0,0.7,3.0,0.0,0.0,2.0,0.0,0,1.0,보통,내성,취약,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,탄환,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분노,3.0,공명,"다음 턴 시작 시 (분노 공명 수)만큼 충전 횟수 증가. 충전 횟수가 5 이상이면 신속 1, 공격 위력 증가 1 얻음",분노,5.0,보유,속도가 가장 높은 아군 1명 관통 스킬의 피해량 +10%,0,https://baslimbus.info/identity/23
07I004,히스클리프,N사 작은 망치,∅∅,3.0,7.0,2.6,76.0,0.0,0.0,0.0,2.0,0.0,1.0,관통,질투,2.0,타격,우울,1.0,타격,색욕,3.0,0,2,4,방어,0,0.0,0.7,0.0,0.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,3.0,내성,보통,취약,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,못,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,질투,2.0,보유,"아군이 사망하면, 다음 턴 시작 시 정신력 10 감소하고 타격 위력 증가 1을 얻음",색욕,4.0,보유,속도가 가장 높은 아군 1명이 부여하는 못 +1,0,https://baslimbus.info/identity/24
07I005,히스클리프,로보토미 E.G.O::여우비,∅∅∅,3.0,5.0,2.88,89.0,2.0,3.0,3.0,5.0,2.9,2.0,타격,질투,3.0,타격,우울,4.0,관통,나태,3.0,0,3,7,관통,분노,0.0,0.0,0.7,0.0,1.3,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0,3.0,취약,보통,내성,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,19.5,0.0,8.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,질투,3.0,보유,"전투 시작 시 침잠 횟수를 1 소모해 침잠만큼 정신력 감소. 피격 전 자신의 침잠만큼 보호를 얻고(턴 당 최대 5), 피격 시 다음 턴에 타격 피해량 증가 1을 얻음 (턴 당 최대 3)",질투,3.0,보유,"정신력이 가장 낮은 아군 1명이 피격 시, 정신력 10 감소하고 다음 턴에 타격 피해량 증가 1을 얻음 (턴 당 1회)","합 패배 시 합 횟수에 비례하여 정신력 감소 (기본값 10, 2합부터 1합당 20%씩 증가)",https://baslimbus.info/identity/25
07I006,히스클리프,남부 세븐 협회 4과,∅∅,3.0,7.0,2.7,76.0,1.0,1.0,1.0,-1.0,1.0,-1.0,참격,분노,2.0,관통,질투,1.0,참격,탐식,4.0,6,1,0,방어,0,1.0,0.0,0.0,0.7,0.0,0.0,1.3,3.0,0.0,0.0,1.0,0.0,0,2.0,보통,내성,취약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,탐식,4.0,보유,상대의 취약 속성(내성 1.5 초과)로 공격 시 스킬로 부여하는 파열 +1,탐식,4.0,보유,최대 체력이 가장 높은 아군 1명 상대의 취약 속성(내성 1.5 초과)로 공격 시 스킬로 부여하는 파열 +1,0,https://baslimbus.info/identity/26
07I007,히스클리프,피쿼드호 작살잡이,∅∅∅,4.0,6.0,3.41,99.0,1.0,1.0,3.0,5.0,1.9,5.0,관통,오만,2.0,관통,질투,3.0,관통,질투,4.0,0,9,0,관통,분노,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,3.0,취약,내성,보통,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,질투,5.0,보유,"자신을 포함한 아군이 피격당할 때마다 다음 턴에 공격 레벨 증가 1, 방어 레벨 증가 1 얻음(최대 6). 자신이 잃은 체력 1%당 가하는 피해량 0.4% 증가",질투,5.0,보유,최대 체력이 가장 높은 아군 1명 잃은 체력 1%당 가하는 관통 피해량 0.15% 증가 (최대 15%),0,https://baslimbus.info/identity/27
07I008,히스클리프,남부 외우피 협회 3과,∅∅∅,4.0,6.0,2.73,79.0,2.0,2.0,2.0,0.0,2.0,-2.0,참격,질투,2.0,참격,우울,2.0,관통,오만,3.0,4,3,0,방어,0,0.0,0.0,0.0,0.0,1.3,0.7,1.0,0.0,0.0,0.0,0.0,2.0,1,3.0,내성,취약,보통,0.0,0.0,0.0,0.0,10.0,6.5,0.0,진동 - 붕괴,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,오만,4.0,보유,대상의 진동 위력 6 당 피해량 +5% (최대 15%),오만,6.0,보유,"속도가 가장 높은 아군 1명 진동 위력, 횟수를 부여하는 스킬 합 위력 +1",0,https://baslimbus.info/identity/93
07I009,히스클리프,멀티크랙 사무소 해결사,∅∅,4.0,7.0,2.5,73.0,0.0,1.0,2.0,2.0,0.7,-1.0,참격,분노,2.0,타격,질투,3.0,타격,우울,4.0,2,0,7,방어,0,1.0,0.0,0.0,0.0,0.7,0.0,1.3,3.0,0.0,0.0,0.0,1.0,0,2.0,보통,취약,내성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"광전, 체력 회복 감소",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,질투,3.0,보유,전투 중 충전 횟수 누적 10 소모 시마다 충전 1 얻음. 턴 종료 시 충전이 2 이상이면 다음 턴에 신속 1 얻음,질투,7.0,보유,편성 순서가 가장 빠른 아군 1명 충전 횟수 최대치 +5,0,https://baslimbus.info/identity/117
07I010,히스클리프,와일드헌트,∅∅∅,3.0,8.0,2.5,73.0,2.0,2.0,5.0,3.0,2.6,-2.0,참격,분노,2.0,참격,질투,3.0,타격,우울,2.0,5,0,2,참격,색욕,1.0,0.0,0.0,0.0,0.7,0.0,1.3,3.0,0.0,0.0,0.0,1.0,0,2.0,내성,보통,취약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,다가오는 파탄,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,질투,5.0,보유,"대상의 침잠 1 당 피해량 +1%(최대 15%). 전투 중 아군 1명이 사망에 이르는 피해를 받았을 때, 관 2를 소모해 와일드헌트 부여(턴 당 1회). 다음 턴에 와일드헌트를 부여한 인격에게 피해량 증가 2 부여, 워더링하이츠/에드가 가문 소속인 경우 공격 위력 증가 1 추가 부여",우울,3.0,공명,"정신력이 가장 높은 아군 1명 정신력이 0 미만인 대상에게 입히는 피해량 +5%, 대상의 정신력이 낮을수록 입히는 피해량 증가(정신력 1 당 +0.5%, 최대 20%). 대상에게 정신력이 없는 경우 대신 공격 스킬의 스킬/코인 효과로 부여하는 침잠 위력, 횟수 부여량 +1 (턴 당 최대 2회)","전투 중 사망한 아군이 3명 이상이면 다음 턴에 듀라한에 탑승(전투 당 1번). 듀라한에 탑승할 때마다 정신력 5 소모, 듀라한에 탑승할 때 피해/흐트러짐 손상으로 흐트러진 경우 흐트러짐 상태 해제. 적 처치 시 적의 레벨에 관계없이 정신력 10 증가, 아군이 적 처치 시 적의 레벨에 관계없이 정신력 5 증가. 합 패배 시 합 횟수에 비례하여 정신력 감소 (기본값 5, 2합부터 1합당 10%씩 증가)",https://baslimbus.info/identity/118
08I001,이스마엘,LCB 수감자,∅,5.0,8.0,2.69,78.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,타격,분노,1.0,타격,탐식,1.0,타격,우울,1.0,0,0,3,방어,0,1.0,0.0,0.0,1.3,0.7,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0,0.0,취약,보통,내성,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분노,3.0,보유,합 진행 시 자신의 체력이 25% 미만이면 합 위력 +1,분노,6.0,보유,현재 체력이 가장 낮은 아군 1명 체력이 50% 미만이면 합 위력 +1,0,https://baslimbus.info/identity/35
08I002,이스마엘,남부 시 협회 5과,∅∅,2.0,5.0,2.82,82.0,1.0,1.0,1.0,1.0,1.0,1.0,관통,질투,2.0,참격,색욕,2.0,참격,분노,2.0,4,2,0,참격,질투,0.7,1.3,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,3.0,내성,취약,보통,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,질투,2.0,보유,자신의 체력이 50% 미만일 때 스킬 효과로 얻는 호흡 +1,질투,2.0,공명,현재 체력이 가장 낮은 아군 1명 반격 스킬의 위력 +2,0,https://baslimbus.info/identity/36
08I003,이스마엘,LCCB 대리,∅∅,2.0,6.0,2.82,82.0,-1.0,-1.0,-1.0,5.0,-1.0,3.0,타격,탐식,1.0,타격,우울,3.0,타격,오만,4.0,0,0,8,방어,0,0.0,0.0,0.0,1.0,1.3,0.7,0.0,0.0,0.0,0.0,3.0,2.0,1,0.0,보통,취약,내성,0.0,0.0,0.0,0.0,32.0,8.0,1.0,0,0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,탄환,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,탐식,3.0,공명,합 승리 후 공격 적중 시마다 진동 1 부여,탐식,2.0,공명,속도가 가장 낮은 아군 1명 가드 스킬의 위력 +2,0,https://baslimbus.info/identity/37
08I004,이스마엘,R사 제 4무리 순록팀,∅∅∅,3.0,7.0,2.69,79.0,1.0,1.0,1.0,3.0,1.0,3.0,타격,우울,2.0,타격,질투,1.0,타격,분노,4.0,0,0,7,회피,0,0.7,0.0,0.0,0.0,1.0,0.0,1.3,1.0,0.0,0.0,0.0,3.0,0,2.0,취약,보통,내성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,우울,3.0,공명,전투 시작 시 정신력 15 감소. 다음 턴 시작 시 공격 위력 증가를 (우울 공명 횟수/3)만큼 얻음,우울,5.0,보유,정신력이 가장 낮은 아군 1명 타격 스킬 피해량 +10%,0,https://baslimbus.info/identity/38
08I005,이스마엘,로보토미 E.G.O::출렁임,∅∅,2.0,7.0,3.1,90.0,-1.0,-1.0,-1.0,5.0,-1.0,5.0,타격,우울,1.0,타격,분노,2.0,타격,탐식,1.0,0,0,4,방어,0,1.3,0.0,0.0,0.7,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0,0.0,내성,취약,보통,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,우울,3.0,보유,"공격 스킬로 대상의 체력에 피해를 주지 못한 경우, 다음 턴에 최대 체력의 5%만큼 보호막을 얻음 (최대 30)",우울,4.0,보유,속도가 가장 높은 아군 1명이 진동 폭발 발동 시 파열 2 부여,0,https://baslimbus.info/identity/39
08I006,이스마엘,남부 리우 협회 4과,∅∅∅,3.0,6.0,2.73,79.0,2.0,2.0,2.0,2.0,2.0,0.0,타격,색욕,2.0,타격,분노,3.0,타격,질투,4.0,0,0,9,타격,분노,1.3,1.0,0.0,0.0,0.0,0.0,0.7,2.0,3.0,0.0,0.0,0.0,0,1.0,보통,취약,내성,12.0,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분노,3.0,공명,대상의 화상 횟수 3 당 타격 피해량 +10% (최대 30%),분노,6.0,보유,속도가 가장 낮은 아군 1명이 공격 적중 시 대상의 화상 횟수 3 당 타격 피해량 +5% (최대 15%),0,https://baslimbus.info/identity/40
08I007,이스마엘,어금니 보트 센터 해결사,∅∅∅,3.0,6.0,2.4,70.0,3.0,3.0,5.0,-2.0,3.3,-2.0,관통,오만,2.0,관통,나태,2.0,관통,우울,3.0,0,7,0,회피,0,0.0,0.0,1.3,0.0,0.7,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3,0.0,취약,내성,보통,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,1.0,0.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,오만,3.0,보유,진동이 있는 대상에게 공격 적중 시 침잠 횟수 1 증가,오만,4.0,보유,"최대 체력이 가장 낮은 아군이 앞면 적중 시, 코인 효과로 진동 횟수를 적에게 부여할 때 침잠 횟수 1 부여",0,https://baslimbus.info/identity/41
08I008,이스마엘,피쿼드호 선장,∅∅∅,4.0,7.0,2.3,68.0,3.0,3.0,3.0,-3.0,3.0,-3.0,관통,질투,2.0,관통,오만,3.0,관통,분노,4.0,0,9,0,방어,0,0.7,0.0,0.0,0.0,0.0,1.3,1.0,1.0,0.0,0.0,0.0,0.0,2,3.0,보통,내성,취약,2.0,1.0,10.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,"원호 공격, 정신력 회복",0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,오만,3.0,공명,"자신의 공격 종료 시 대상이 사망했으면 다음 턴에 가열된 가스 작살 상태가 됨. 자신을 제외한 정신력이 가장 낮은 아군 1명 정신력 7 회복, 대상이 피쿼드호 소속이면 5 추가 회복",오만,3.0,공명,"정신력이 가장 높은 아군 1명 공격 종료 시 대상이 사망했으면, 호흡 2 얻음 (턴 당 2회)","<호수의 존재> 공격 시 피해량 10% 증가. 적 처치 시 적 레벨에 관계없이 정신력 10 증가, 자신의 레벨 이상인 경우 5 추가 증가. 아군 사망 시 레벨 관계 없이 정신력 10 증가. 자신보다 레벨이 높은 적을 아군이 처치할 시 정신력 5 감소 (원호 공격 예외)",https://baslimbus.info/identity/102
08I009,이스마엘,에드가 가문 버틀러,∅∅,4.0,6.0,2.5,73.0,1.0,1.0,3.0,-1.0,1.3,-1.0,타격,나태,2.0,참격,탐식,2.0,참격,우울,3.0,5,0,2,회피,0,0.0,0.0,1.0,1.3,0.7,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0.0,보통,취약,내성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,18.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,우울,5.0,보유,자신보다 속도가 느린 대상에게 크리티컬 적중 시 자신이 스킬로 부여하는 부정적인 효과 위력 1 추가 부여 (턴 당 최대 3회),우울,5.0,보유,속도가 가장 높은 아군 1명 침잠이 있는 대상 공격 시 대상의 침잠 1 당 피해량 +0.5% (최대 10%),0,https://baslimbus.info/identity/99
09I001,로쟈,LCB 수감자,∅,2.0,5.0,2.69,78.0,0.0,0.0,0.0,0.0,0.0,0.0,참격,탐식,1.0,참격,오만,2.0,참격,분노,4.0,7,0,0,참격,분노,0.7,0.0,0.0,1.0,0.0,1.3,0.0,1.0,0.0,0.0,3.0,0.0,2,0.0,내성,취약,보통,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,분노,5.0,보유,공격 적중 시 50% 확률로 출혈 1 부여,분노,5.0,보유,현재 체력이 가장 높은 아군 1명 앞면 코인의 피해량 +20%,0,https://baslimbus.info/identity/55
09I002,로쟈,LCCB 대리,∅∅,3.0,7.0,2.17,63.0,5.0,5.0,5.0,-2.0,5.0,-4.0,타격,오만,1.0,타격,탐식,2.0,타격,질투,2.0,0,0,5,방어,0,0.0,0.0,0.0,1.3,0.0,1.0,0.7,0.0,0.0,0.0,2.0,0.0,3,1.0,보통,취약,내성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,질투,3.0,공명,이번 턴에 수비 스킬을 사용한 적에게 입히는 피해량 +10%,질투,5.0,보유,현재 체력이 가장 높은 아군 1명 이번 턴에 수비 스킬을 사용한 적에게 입히는 피해량 +20%,0,https://baslimbus.info/identity/56
09I003,로쟈,흑운회 와카슈,∅∅∅,2.0,5.0,2.88,89.0,2.0,2.0,2.0,2.0,2.0,2.0,참격,우울,1.0,참격,색욕,2.0,참격,오만,1.0,4,0,0,참격,오만,0.0,1.3,0.0,0.0,1.0,0.7,0.0,0.0,2.0,0.0,0.0,3.0,1,0.0,내성,보통,취약,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,색욕,4.0,보유,반격 시 자신의 호흡이 5 이상이면 스킬 3이 대신 발동,우울,5.0,보유,속도가 가장 낮은 아군 1명 참격 스킬의 피해량 +10%,0,https://baslimbus.info/identity/57
